pool_id,question,pool_type,category,show_tag,options_list,response,points_earned,is_winner,responded_at,username,dna_archetype,favorite_genres,tv_shows_watched,movies_watched,books_read,trivia_points,reviews_written,current_streak,longest_streak,last_login
vote-sports-which-dynasty-annoyed-people-the-most,Which dynasty annoyed people the most?,vote,Sports,,"[""Patriots"", ""Warriors"", ""Yankees"", ""Alabama""]",Patriots,2,,2026-04-28 19:48:30.58614+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-sports-which-sport-argues-with-refs-the-most,Which sport argues with refs the most?,vote,Sports,,"[""NFL"", ""NBA"", ""Soccer"", ""MLB""]",MLB,2,,2026-04-28 19:48:52.223219+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
e59426d0-b6ef-45aa-a67f-859c1214bc8b,Does watching true crime make you more informed — or does it just make you more scared?,vote,True Crime,Moral dilemma,"[""More informed — I genuinely learn from it"", ""More scared — it's hard to separate"", ""Both, and I'm okay with that"", ""Neither — it's entertainment, I'm not internalizing it""]","Neither — it's entertainment, I'm not internalizing it",2,,2026-04-28 19:42:32.348984+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
b4d5ff74-bfde-4345-93fb-dd42b86629e0,Do you ever feel guilty after bingeing true crime?,vote,True Crime,Moral dilemma,"[""Yes — sometimes I wonder why I watched that"", ""A little, but not enough to stop"", ""No — I've rationalized it completely"", ""Guilty? It's basically self-education""]",Guilty? It's basically self-education,2,,2026-04-28 19:43:12.36039+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
28945e36-d6a8-4fc7-9b80-c834b08a5e0e,Do you think America's Most Wanted actually helps catch criminals — or is it mostly TV?,vote,True Crime,America's Most Wanted,"[""It works — tips from viewers have led to real arrests"", ""Mostly TV — the cases they pick are already high-profile"", ""It works, but it also sensationalizes"", ""I genuinely don't know""]",Mostly TV — the cases they pick are already high-profile,2,,2026-04-28 19:42:22.40672+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
b9e08029-6044-4b28-8c79-b2997da34a71,"If someone you knew was featured on America's Most Wanted, what would you do?",vote,True Crime,America's Most Wanted,"[""Call the tip line — no hesitation"", ""Talk to them first before reporting"", ""Stay out of it"", ""Depends entirely on what they did""]",Depends entirely on what they did,2,,2026-04-28 19:43:55.811844+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
84f14e07-b0be-4f97-9935-6e4005281da5,Is it ethical to do a full forensic autopsy documentary on someone without their family's blessing?,vote,True Crime,Autopsy: The Last Hours of...,"[""No — their family's feelings matter"", ""If they were a public figure, it's fair game"", ""Yes — public interest outweighs privacy after death"", ""It depends on what the documentary actually does with it""]",It depends on what the documentary actually does with it,2,,2026-04-27 21:03:31.946624+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
d8993576-c91d-48bd-92d4-e26bf7a979c5,Is it okay to find a killer's story genuinely fascinating — even if you'd never condone what they did?,vote,True Crime,Moral dilemma,"[""Yes — fascination isn't the same as approval"", ""It's complicated — fascination can slide into glorification"", ""No — we should be more careful about what we're curious about"", ""This is why I watch true crime instead of talking about it""]",It's complicated — fascination can slide into glorification,2,,2026-04-28 19:42:42.189763+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
5bd31571-931c-4375-8db7-07adf497b34a,More disturbing? Copycat Killers or Murder Made Me Famous?,vote,True Crime,This or that,"[""Copycat Killers — the idea that others will follow is terrifying"", ""Murder Made Me Famous — we made them famous. We did that."", ""Both are disturbing in completely different ways""]",Copycat Killers — the idea that others will follow is terrifying,2,,2026-04-28 19:46:33.094256+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
94be69ba-db14-4ef4-a8d6-0e828bbd24ed,"More satisfying? Seeing a suspect caught live on On Patrol, or a cold case solved on America's Most Wanted?",vote,True Crime,This or that,"[""Live catch — pure adrenaline"", ""Cold case solved — justice after years of waiting"", ""Honestly both hit different""]",Honestly both hit different,2,,2026-04-28 19:46:48.76099+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
fa1be471-a231-4d95-ba00-85f184dbf9b0,Should true crime shows be required to donate a portion of revenue to victims' families?,vote,True Crime,Moral dilemma,"[""Yes — it's only right"", ""It should be encouraged, not mandated"", ""No — that's not how content works"", ""I've never thought about it but now I am""]",No — that's not how content works,2,,2026-04-28 19:43:02.832986+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
3f7473ef-bd05-4805-9d1c-2894162b08c7,True crime content has gotten too popular. Do you agree?,vote,True Crime,Hot take,"[""Yes — it's oversaturated and exploitative"", ""No — demand exists for a reason"", ""The volume isn't the problem — the quality is"", ""I don't think about it, I just watch what's good""]",No — demand exists for a reason,2,,2026-04-28 19:44:04.206445+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
23a0653d-00fb-4816-9325-1739f1220656,True crime content profits off real tragedies. Does that bother you?,vote,True Crime,Moral dilemma,"[""Yes — it should be handled with more care"", ""Sometimes, depending on how it's done"", ""Not really — storytelling has always done this"", ""I've thought about it and made my peace with watching""]","Sometimes, depending on how it's done",2,,2026-04-28 19:42:57.25023+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
e967facb-830a-4ba9-b9c9-9cd1b5148b90,Which format do you prefer? Live patrol footage or post-crime documentary?,vote,True Crime,This or that,"[""Live — the unpredictability is everything"", ""Documentary — I want the full story with context"", ""Depends on my mood""]",Documentary — I want the full story with context,2,,2026-04-28 19:46:26.361603+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
4a2e8c68-6d3a-48a0-84c6-f3d67b3d4046,Which format do you think will dominate true crime in 5 years?,vote,True Crime,Prediction,"[""Live / real-time shows (like On Patrol)"", ""Deep-dive docuseries"", ""Podcasts with video components"", ""Interactive experiences""]",Deep-dive docuseries,2,,2026-04-28 19:45:54.572662+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
75220eb6-41d1-44c1-a993-599ae790a7b8,Which Reelz show do you think will still be running in 10 years?,vote,True Crime,Prediction,"[""On Patrol: Live — it's an institution"", ""America's Most Wanted — the format never gets old"", ""Autopsy — as long as celebrities keep dying"", ""Something we haven't seen yet""]",Something we haven't seen yet,2,,2026-04-28 19:46:05.722613+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
5c132c82-ef24-4062-bf12-a439a235c5eb,"Who carries more responsibility for the 'killer fame' problem — the media, the audience, or the platforms?",vote,True Crime,Moral dilemma,"[""The media — they choose what to cover and how"", ""The audience — demand drives everything"", ""The platforms — they optimize for what gets watched"", ""All three, equally""]","All three, equally",2,,2026-04-28 19:43:26.320442+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-tv-best-comfort-reality-series,Best comfort reality series?,vote,TV,,"[""Bake Off"", ""Top Chef"", ""Queer Eye"", ""The Bachelor""]",Queer Eye,2,,2026-03-12 01:58:38.485467+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-tv-best-comfort-reality-series,Best comfort reality series?,vote,TV,,"[""Bake Off"", ""Top Chef"", ""Queer Eye"", ""The Bachelor""]",Queer Eye,2,,2026-03-12 03:58:36.460412+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-tv-best-comfort-reality-series,Best comfort reality series?,vote,TV,,"[""Bake Off"", ""Top Chef"", ""Queer Eye"", ""The Bachelor""]",Bake Off,2,,2026-04-27 20:52:48.790142+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-tv-best-comfort-reality-series,Best comfort reality series?,vote,TV,,"[""Bake Off"", ""Top Chef"", ""Queer Eye"", ""The Bachelor""]",Bake Off,2,,2026-04-27 21:57:36.112626+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-tv-best-comfort-reality-series,Best comfort reality series?,vote,TV,,"[""Bake Off"", ""Top Chef"", ""Queer Eye"", ""The Bachelor""]",Bake Off,2,,2026-04-28 00:53:42.257708+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
vote-tv-best-mystery-binge,Best mystery binge?,vote,TV,,"[""Only Murders in the Building"", ""Big Little Lies"", ""True Detective"", ""The Night Agent""]",Only Murders in the Building,2,,2026-03-15 04:22:56.474533+00,,Connect & Contrast Maven,"{Comedy,Crime,Drama,Reality,Rom-com/chick-lit,Documentaries,""Lifestyle (Home Reno, Food, Travel)""}",,,,,,1,1,2026-01-28
vote-tv-best-mystery-binge,Best mystery binge?,vote,TV,,"[""Only Murders in the Building"", ""Big Little Lies"", ""True Detective"", ""The Night Agent""]",Only Murders in the Building,2,,2026-03-26 12:12:23.488766+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-tv-best-mystery-binge,Best mystery binge?,vote,TV,,"[""Only Murders in the Building"", ""Big Little Lies"", ""True Detective"", ""The Night Agent""]",Big Little Lies,2,,2026-04-05 03:31:36.444847+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-tv-best-mystery-binge,Best mystery binge?,vote,TV,,"[""Only Murders in the Building"", ""Big Little Lies"", ""True Detective"", ""The Night Agent""]",Only Murders in the Building,2,,2026-04-27 20:53:23.214062+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-tv-best-mystery-binge,Best mystery binge?,vote,TV,,"[""Only Murders in the Building"", ""Big Little Lies"", ""True Detective"", ""The Night Agent""]",Big Little Lies,2,,2026-04-27 21:58:53.822303+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-tv-best-mystery-binge,Best mystery binge?,vote,TV,,"[""Only Murders in the Building"", ""Big Little Lies"", ""True Detective"", ""The Night Agent""]",Only Murders in the Building,2,,2026-04-28 00:54:49.462361+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
vote-tv-best-theme-song-you-never-skip,Best theme song you never skip?,vote,TV,,"[""Friends"", ""Succession"", ""The O.C."", ""The Office""]",The Office,2,,2026-03-26 12:12:38.919404+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-tv-best-theme-song-you-never-skip,Best theme song you never skip?,vote,TV,,"[""Friends"", ""Succession"", ""The O.C."", ""The Office""]",Friends,2,,2026-04-27 20:52:15.366336+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-tv-best-theme-song-you-never-skip,Best theme song you never skip?,vote,TV,,"[""Friends"", ""Succession"", ""The O.C."", ""The Office""]",Friends,2,,2026-04-27 21:49:58.779639+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
vote-tv-best-theme-song-you-never-skip,Best theme song you never skip?,vote,TV,,"[""Friends"", ""Succession"", ""The O.C."", ""The Office""]",The O.C.,2,,2026-04-27 21:58:48.498446+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-tv-best-theme-song-you-never-skip,Best theme song you never skip?,vote,TV,,"[""Friends"", ""Succession"", ""The O.C."", ""The Office""]",The Office,2,,2026-04-28 00:52:09.198132+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
vote-tv-best-theme-song-you-never-skip,Best theme song you never skip?,vote,TV,,"[""Friends"", ""Succession"", ""The O.C."", ""The Office""]",The O.C.,2,,2026-04-28 21:20:46.978118+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-tv-best-tv-couple,Best TV couple?,vote,TV,,"[""Jim & Pam"", ""Seth & Summer"", ""David & Patrick"", ""Monica & Chandler""]",Jim & Pam,2,,2026-03-26 12:12:42.984978+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-tv-best-tv-couple,Best TV couple?,vote,TV,,"[""Jim & Pam"", ""Seth & Summer"", ""David & Patrick"", ""Monica & Chandler""]",Monica & Chandler,2,,2026-04-04 08:13:02.431631+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-tv-best-tv-couple,Best TV couple?,vote,TV,,"[""Jim & Pam"", ""Seth & Summer"", ""David & Patrick"", ""Monica & Chandler""]",Jim & Pam,2,,2026-04-27 20:52:56.969457+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-tv-best-tv-couple,Best TV couple?,vote,TV,,"[""Jim & Pam"", ""Seth & Summer"", ""David & Patrick"", ""Monica & Chandler""]",David & Patrick,2,,2026-04-27 21:57:42.309059+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-tv-best-tv-couple,Best TV couple?,vote,TV,,"[""Jim & Pam"", ""Seth & Summer"", ""David & Patrick"", ""Monica & Chandler""]",Jim & Pam,2,,2026-04-28 00:54:05.641741+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
c7c218bc-001e-460c-a1e6-29f40c52e4b3,Do you like Dr. Langdon?,vote,TV,,"[""Yes"", ""No""]",Yes,2,,2026-02-12 00:03:37.48+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
c7c218bc-001e-460c-a1e6-29f40c52e4b3,Do you like Dr. Langdon?,vote,TV,,"[""Yes"", ""No""]",Yes,2,,2026-03-07 06:00:43.479093+00,,World-Hopping Drama Buff,"{Action,Animation,Comedy,Crime,Drama,Fantasy}",12,7,4,200,2,,,
aee452ad-dc5e-4ee5-888f-5c0797a69f88,How do you usually find out about a new Reelz show?,vote,TV,How you watch,"[""Just stumble on it while browsing"", ""A friend or family member told me"", ""Social media or YouTube"", ""I follow Reelz — I see their announcements""]",Just stumble on it while browsing,2,,2026-04-28 19:59:55.959123+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
5b569475-1aef-47a9-b483-1e386a5561c8,How would you describe yourself as a true crime viewer?,vote,TV,Who you are,"[""Casual — I watch when it's on"", ""Dedicated — I seek it out"", ""Obsessed — it's my main thing"", ""I've tried to cut back, honestly""]",Casual — I watch when it's on,2,,2026-04-09 19:10:57.985499+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
5b569475-1aef-47a9-b483-1e386a5561c8,How would you describe yourself as a true crime viewer?,vote,TV,Who you are,"[""Casual — I watch when it's on"", ""Dedicated — I seek it out"", ""Obsessed — it's my main thing"", ""I've tried to cut back, honestly""]","I've tried to cut back, honestly",2,,2026-04-28 20:01:05.878553+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
1676ad45-59cc-4b4d-a503-2bb93cebb727,"If you're in a true crime mood but Reelz isn't on, where do you go first?",vote,TV,Beyond Reelz,"[""Netflix or Hulu"", ""A podcast"", ""YouTube"", ""I wait — nothing else hits the same""]",Netflix or Hulu,2,,2026-04-09 19:12:44.851986+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
1676ad45-59cc-4b4d-a503-2bb93cebb727,"If you're in a true crime mood but Reelz isn't on, where do you go first?",vote,TV,Beyond Reelz,"[""Netflix or Hulu"", ""A podcast"", ""YouTube"", ""I wait — nothing else hits the same""]",Netflix or Hulu,2,,2026-04-27 21:50:55.054368+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
1676ad45-59cc-4b4d-a503-2bb93cebb727,"If you're in a true crime mood but Reelz isn't on, where do you go first?",vote,TV,Beyond Reelz,"[""Netflix or Hulu"", ""A podcast"", ""YouTube"", ""I wait — nothing else hits the same""]",A podcast,2,,2026-04-28 20:00:29.690271+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
vote-tv-most-chaotic-reality-energy,Most chaotic reality energy?,vote,TV,,"[""Real Housewives"", ""Love Island"", ""The Circle"", ""Jersey Shore""]",Jersey Shore,2,,2026-03-26 12:12:31.593657+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-tv-most-chaotic-reality-energy,Most chaotic reality energy?,vote,TV,,"[""Real Housewives"", ""Love Island"", ""The Circle"", ""Jersey Shore""]",Real Housewives,2,,2026-04-27 21:58:40.941876+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
vote-tv-most-chaotic-reality-energy,Most chaotic reality energy?,vote,TV,,"[""Real Housewives"", ""Love Island"", ""The Circle"", ""Jersey Shore""]",Real Housewives,2,,2026-04-28 00:53:59.366413+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
6814ac1b-6daf-42c6-a537-4a1c44492e0c,"Outside of Reelz, what do you watch the most?",vote,TV,Beyond Reelz,"[""Scripted dramas (HBO, Netflix, etc.)"", ""Reality / competition TV"", ""News and political commentary"", ""Sports""]",Reality / competition TV,2,,2026-04-09 19:11:45.602714+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
6814ac1b-6daf-42c6-a537-4a1c44492e0c,"Outside of Reelz, what do you watch the most?",vote,TV,Beyond Reelz,"[""Scripted dramas (HBO, Netflix, etc.)"", ""Reality / competition TV"", ""News and political commentary"", ""Sports""]","Scripted dramas (HBO, Netflix, etc.)",2,,2026-04-28 20:00:15.408157+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
44f41964-c547-4deb-89b1-83d06c800143,The Price of Fame asks what celebrity costs. Do you think fame is worth it?,vote,TV,Fame & celebrity,"[""Yes — the upsides are real"", ""Only for certain people"", ""No — it looks like a trap"", ""Depends entirely on the kind of fame""]",Depends entirely on the kind of fame,2,,2026-04-09 19:12:36.211707+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
274b4b29-c190-46c0-aad4-c70951d5da36,What genre do you watch when you need something lighter after a heavy Reelz session?,vote,TV,Taste signals,"[""Comedy or sitcoms"", ""Home renovation or lifestyle"", ""Sports or competition"", ""I don't decompress — I just watch more""]",Comedy or sitcoms,2,,2026-04-28 20:00:38.634047+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
171c5e09-0e5c-41bf-afe6-c8b9acc28a36,What makes you trust a true crime show?,vote,TV,Taste signals,"[""Real footage and firsthand accounts"", ""Expert commentary (forensics, law enforcement)"", ""Depth — they don't rush the story"", ""They give the victim's story equal weight""]",They give the victim's story equal weight,2,,2026-04-28 20:00:48.353505+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
b1a726a9-951a-4968-9ff2-8504d5c9b45a,When do you usually watch Reelz?,vote,TV,How you watch,"[""Weekend afternoons / evenings"", ""Weeknight primetime"", ""Late night (10pm+)"", ""Whenever — I binge on my own schedule""]",Late night (10pm+),2,,2026-04-28 19:59:49.902117+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
1829c2fa-0a9d-4223-8688-a2d42a625b80,"When you watch a show like On Patrol or Autopsy, who's usually with you?",vote,TV,How you watch,"[""Solo — this is my me-time"", ""With a partner or spouse"", ""With friends (in person or watch party)"", ""It varies by show""]",It varies by show,2,,2026-04-27 21:50:17.996057+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
17a72125-a16f-4c2c-b02d-45f80d368021,Which '90s sitcom do you rewatch the most?,vote,TV,,"[""Friends"", ""Seinfeld"", ""The Fresh Prince of Bel-Air"", ""Frasier""]",Friends,2,,2026-04-19 14:23:08.253691+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
17a72125-a16f-4c2c-b02d-45f80d368021,Which '90s sitcom do you rewatch the most?,vote,TV,,"[""Friends"", ""Seinfeld"", ""The Fresh Prince of Bel-Air"", ""Frasier""]",Friends,2,,2026-04-27 20:52:09.742873+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
17a72125-a16f-4c2c-b02d-45f80d368021,Which '90s sitcom do you rewatch the most?,vote,TV,,"[""Friends"", ""Seinfeld"", ""The Fresh Prince of Bel-Air"", ""Frasier""]",Friends,2,,2026-04-27 21:49:36.919879+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
17a72125-a16f-4c2c-b02d-45f80d368021,Which '90s sitcom do you rewatch the most?,vote,TV,,"[""Friends"", ""Seinfeld"", ""The Fresh Prince of Bel-Air"", ""Frasier""]",Seinfeld,2,,2026-04-27 23:16:22.611944+00,,,,0,2,0,0,0,1,1,2026-04-27
17a72125-a16f-4c2c-b02d-45f80d368021,Which '90s sitcom do you rewatch the most?,vote,TV,,"[""Friends"", ""Seinfeld"", ""The Fresh Prince of Bel-Air"", ""Frasier""]",Friends,2,,2026-04-28 00:52:00.568612+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
17a72125-a16f-4c2c-b02d-45f80d368021,Which '90s sitcom do you rewatch the most?,vote,TV,,"[""Friends"", ""Seinfeld"", ""The Fresh Prince of Bel-Air"", ""Frasier""]",Friends,2,,2026-05-07 19:47:44.716357+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
vote-tv-which-drama-hooks-you-by-episode-one,Which drama hooks you by episode one?,vote,TV,,"[""Breaking Bad"", ""Grey’s Anatomy"", ""Bridgerton"", ""Yellowstone""]",Bridgerton,2,,2026-03-14 17:29:38.309828+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
vote-tv-which-drama-hooks-you-by-episode-one,Which drama hooks you by episode one?,vote,TV,,"[""Breaking Bad"", ""Grey’s Anatomy"", ""Bridgerton"", ""Yellowstone""]",Grey’s Anatomy,2,,2026-04-05 04:13:06.67755+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
